56.413044,10.066857
56.413044,10.066857
56.413044,10.066857
56.413044,10.066857
56.413044,10.066857
56.413044,10.066857
56.413044,10.066857
56.413044,10.066857
56.413043,10.066856
56.413043,10.066856
56.413043,10.066856
56.413051,10.066866
56.413051,10.066866
56.413051,10.066866
56.413051,10.066866
56.413085,10.066885
56.413085,10.066885
56.413085,10.066885
56.413085,10.066885
56.413134,10.066846
56.413134,10.066846
56.413134,10.066846
56.413134,10.066846
56.413185,10.066798
56.413185,10.066798
56.413185,10.066798
56.413185,10.066798
56.413235,10.066774
56.413235,10.066774
56.413235,10.066774
56.413235,10.066774
56.413263,10.066772
56.413263,10.066772
56.413263,10.066772
56.413263,10.066772
56.413265,10.066775
56.413265,10.066775
56.413265,10.066775
56.413268,10.066758
56.413268,10.066758
56.413268,10.066758
56.413268,10.066758
56.413265,10.066691
56.413265,10.066691
56.413265,10.066691
56.413265,10.066691
56.413229,10.066614
56.413229,10.066614
56.413229,10.066614
56.413229,10.066614
56.413183,10.066515
56.413183,10.066515
56.413183,10.066515
56.413183,10.066515
56.413139,10.066352
56.413139,10.066352
56.413139,10.066352
56.413139,10.066352
56.413101,10.066157
56.413101,10.066157
56.413101,10.066157
56.413101,10.066157
56.413055,10.065974
56.413055,10.065974
56.413055,10.065974
56.413055,10.065974
56.413008,10.065819
56.413008,10.065819
56.413008,10.065819
56.412968,10.06569
56.412968,10.06569
56.412968,10.06569
56.412934,10.065582
56.412934,10.065582
56.412934,10.065582
56.412934,10.065582
56.412906,10.06549
56.412906,10.06549
56.412906,10.06549
56.412906,10.06549
56.412882,10.065417
56.412882,10.065417
56.412882,10.065417
56.412882,10.065417
56.412847,10.065373
56.412847,10.065373
56.412847,10.065373
56.412847,10.065373
56.412788,10.065399
56.412788,10.065399
56.412788,10.065399
56.412739,10.06548
56.412739,10.06548
56.412739,10.06548
56.412739,10.06548
56.4127,10.065573
56.4127,10.065573
56.4127,10.065573
56.4127,10.065573
56.412666,10.065695
56.412666,10.065695
56.412666,10.065695
56.412647,10.065845
56.412647,10.065845
56.412647,10.065845
56.412625,10.066016
56.412625,10.066016
56.412625,10.066016
56.412586,10.066195
56.412586,10.066195
56.412586,10.066195
56.412586,10.066195
56.41255,10.06638
56.41255,10.06638
56.41255,10.06638
56.41255,10.06638
56.41252,10.066558
56.41252,10.066558
56.41252,10.066558
56.41252,10.066558
56.412492,10.06673
56.412492,10.06673
56.412492,10.06673
56.412492,10.06673
56.412492,10.06673
56.412467,10.066888
56.412467,10.066888
56.412467,10.066888
56.412467,10.066888
56.412445,10.067023
56.412445,10.067023
56.412445,10.067023
56.412422,10.067135
56.412422,10.067135
56.412422,10.067135
56.412422,10.067135
56.412378,10.06721
56.412378,10.06721
56.412378,10.06721
56.412311,10.06723
56.412311,10.06723
56.412311,10.06723
56.412311,10.06723
56.412251,10.067234
56.412251,10.067234
56.412251,10.067234
56.412251,10.067234
56.412209,10.067267
56.412209,10.067267
56.412209,10.067267
56.412209,10.067267
56.412187,10.067294
56.412187,10.067294
56.412187,10.067294
56.412159,10.067279
56.412159,10.067279
56.412159,10.067279
56.412159,10.067279
56.412121,10.067206
56.412121,10.067206
56.412121,10.067206
56.412121,10.067206
56.412102,10.067083
56.412102,10.067083
56.412102,10.067083
56.412102,10.067083
56.412096,10.066924
56.412096,10.066924
56.412096,10.066924
56.412096,10.066924
56.412042,10.066729
56.412042,10.066729
56.412042,10.066729
56.412042,10.066729
56.411955,10.06652
56.411955,10.06652
56.411955,10.06652
56.411955,10.06652
56.411886,10.066273
56.411886,10.066273
56.411886,10.066273
56.411886,10.066273
56.411886,10.066273
56.411827,10.066018
56.411827,10.066018
56.411827,10.066018
56.411827,10.066018
56.411765,10.065774
56.411765,10.065774
56.411765,10.065774
56.4117,10.065519
56.4117,10.065519
56.4117,10.065519
56.4117,10.065519
56.411632,10.065246
56.411632,10.065246
56.411632,10.065246
56.411632,10.065246
56.411566,10.064975
56.411566,10.064975
56.411566,10.064975
56.411566,10.064975
56.411515,10.064708
56.411515,10.064708
56.411515,10.064708
56.411515,10.064708
56.411479,10.064436
56.411479,10.064436
56.411479,10.064436
56.411456,10.06415
56.411456,10.06415
56.411448,10.063851
56.411448,10.063851
56.411448,10.063851
56.411448,10.063851
56.411457,10.063552
56.411457,10.063552
56.411457,10.063552
56.411457,10.063552
56.411481,10.06327
56.411481,10.06327
56.411481,10.06327
56.411481,10.06327
56.411514,10.063005
56.411514,10.063005
56.411514,10.063005
56.411514,10.063005
56.411555,10.062752
56.411555,10.062752
56.411555,10.062752
56.411555,10.062752
56.411601,10.062528
56.411601,10.062528
56.411601,10.062528
56.411601,10.062528
56.411651,10.062329
56.411651,10.062329
56.411651,10.062329
56.411651,10.062329
56.411651,10.062329
56.411697,10.062162
56.411697,10.062162
56.411697,10.062162
56.411697,10.062162
56.41173,10.062042
56.41173,10.062042
56.41173,10.062042
56.41173,10.062042
56.411744,10.061979
56.411744,10.061979
56.411744,10.061979
56.411744,10.061979
56.411746,10.06197
56.411746,10.06197
56.411746,10.06197
56.411746,10.06197
56.411741,10.061987
56.411741,10.061987
56.411736,10.062003
56.411736,10.062003
56.411735,10.062007
56.411735,10.062007
56.411735,10.062007
56.411735,10.062007
56.411735,10.062007
56.411735,10.062007
56.411735,10.062007
56.411735,10.062007
56.411735,10.062007
56.411735,10.062007
56.411735,10.062007
56.411735,10.062007
56.411735,10.062007
56.411735,10.062007
56.411735,10.062007
56.411735,10.062007
56.411735,10.062007
56.411735,10.062007
56.411735,10.062008
56.411735,10.062008
56.411735,10.062008
56.411735,10.062008
56.411741,10.061986
56.411741,10.061986
56.411741,10.061986
56.411741,10.061986
56.411761,10.061912
56.411761,10.061912
56.411761,10.061912
56.411761,10.061912
56.411786,10.06182
56.411786,10.06182
56.411806,10.061719
56.411806,10.061719
56.411806,10.061719
56.411793,10.061603
56.411793,10.061603
56.411793,10.061603
56.411793,10.061603
56.411746,10.061507
56.411746,10.061507
56.411746,10.061507
56.411746,10.061507
56.411675,10.061446
56.411675,10.061446
56.411675,10.061446
56.411675,10.061446
56.411584,10.061402
56.411584,10.061402
56.411584,10.061402
56.411584,10.061402
56.411482,10.061309
56.411482,10.061309
56.411482,10.061309
56.411482,10.061309
56.411375,10.061167
56.411375,10.061167
56.411375,10.061167
56.411375,10.061167
56.411255,10.061015
56.411255,10.061015
56.411255,10.061015
56.411255,10.061015
56.41112,10.06086
56.41112,10.06086
56.41112,10.06086
56.410983,10.060686
56.410983,10.060686
56.410849,10.060504
56.410849,10.060504
56.410849,10.060504
56.410849,10.060504
56.410716,10.060316
56.410716,10.060316
56.410716,10.060316
56.410716,10.060316
56.410579,10.060125
56.410579,10.060125
56.410579,10.060125
56.410579,10.060125
56.410443,10.059928
56.410443,10.059928
56.410443,10.059928
56.410443,10.059928
56.410443,10.059928
56.410309,10.059718
56.410309,10.059718
56.410309,10.059718
56.410177,10.059505
56.410177,10.059505
56.410177,10.059505
56.410045,10.059299
56.410045,10.059299
56.410045,10.059299
56.409911,10.059098
56.409911,10.059098
56.409781,10.058887
56.409781,10.058887
56.409653,10.058673
56.409653,10.058673
56.409653,10.058673
56.409523,10.05846
56.409523,10.05846
56.409523,10.05846
56.409391,10.058243
56.409391,10.058243
56.409261,10.058024
56.409261,10.058024
56.409261,10.058024
56.409136,10.057797
56.409136,10.057797
56.409009,10.057576
56.409009,10.057576
56.409009,10.057576
56.40888,10.057357
56.40888,10.057357
56.40888,10.057357
56.40888,10.057357
56.408753,10.057139
56.408753,10.057139
56.408753,10.057139
56.40863,10.056936
56.40863,10.056936
56.40863,10.056936
56.40863,10.056936
56.408515,10.056744
56.408515,10.056744
56.408515,10.056744
56.408515,10.056744
56.408407,10.056558
56.408407,10.056558
56.408407,10.056558
56.408407,10.056558
56.408307,10.056382
56.408307,10.056382
56.408307,10.056382
56.408307,10.056382
56.408208,10.056212
56.408208,10.056212
56.408208,10.056212
56.408208,10.056212
56.4081,10.056026
56.4081,10.056026
56.4081,10.056026
56.4081,10.056026
56.407981,10.055821
56.407981,10.055821
56.407981,10.055821
56.407981,10.055821
56.407853,10.055605
56.407853,10.055605
56.407853,10.055605
56.407853,10.055605
56.407722,10.055386
56.407722,10.055386
56.407722,10.055386
56.407722,10.055386
56.407593,10.055163
56.407593,10.055163
56.407593,10.055163
56.407593,10.055163
56.407465,10.054945
56.407465,10.054945
56.407465,10.054945
56.407465,10.054945
56.40734,10.054738
56.40734,10.054738
56.40722,10.054533
56.40722,10.054533
56.40722,10.054533
56.40722,10.054533
56.407098,10.054323
56.407098,10.054323
56.407098,10.054323
56.407098,10.054323
56.406969,10.054108
56.406969,10.054108
56.406969,10.054108
56.406969,10.054108
56.406833,10.053876
56.406833,10.053876
56.406833,10.053876
56.406833,10.053876
56.406691,10.053633
56.406691,10.053633
56.406691,10.053633
56.406691,10.053633
56.406545,10.053382
56.406545,10.053382
56.406545,10.053382
56.406545,10.053382
56.406545,10.053382
56.406397,10.053128
56.406397,10.053128
56.406397,10.053128
56.406397,10.053128
56.40625,10.052878
56.40625,10.052878
56.40625,10.052878
56.40625,10.052878
56.406103,10.052637
56.406103,10.052637
56.406103,10.052637
56.405952,10.052406
56.405952,10.052406
56.405952,10.052406
56.405795,10.052186
56.405633,10.051976
56.405633,10.051976
56.405467,10.051773
56.405467,10.051773
56.405298,10.051571
56.405298,10.051571
56.405128,10.051373
56.405128,10.051373
56.405128,10.051373
56.405128,10.051373
56.404957,10.051183
56.404957,10.051183
56.404781,10.051007
56.404781,10.051007
56.404602,10.050843
56.404602,10.050843
56.404419,10.050693
56.404419,10.050693
56.404234,10.050551
56.404048,10.050414
56.404048,10.050414
56.403861,10.050282
56.403861,10.050282
56.403861,10.050282
56.403674,10.050147
56.403488,10.050009
56.403488,10.050009
56.403302,10.049871
56.403302,10.049871
56.403115,10.049737
56.403115,10.049737
56.403115,10.049737
56.402928,10.049603
56.402928,10.049603
56.40274,10.04947
56.40274,10.04947
56.40274,10.04947
56.402553,10.049337
56.402553,10.049337
56.402367,10.049201
56.402179,10.049068
56.402179,10.049068
56.402179,10.049068
56.401992,10.048935
56.401805,10.048803
56.401617,10.04867
56.401617,10.04867
56.401431,10.048535
56.401431,10.048535
56.401244,10.048401
56.401056,10.048269
56.401056,10.048269
56.401056,10.048269
56.401056,10.048269
56.400869,10.048135
56.400869,10.048135
56.400869,10.048135
56.400682,10.048002
56.400682,10.048002
56.400682,10.048002
56.400494,10.047875
56.400494,10.047875
56.400303,10.047757
56.40011,10.047654
56.40011,10.047654
56.399916,10.047564
56.399916,10.047564
56.399721,10.047471
56.399721,10.047471
56.399721,10.047471
56.399721,10.047471
56.399528,10.047373
56.399528,10.047373
56.399335,10.047269
56.399141,10.04717
56.398947,10.047072
56.398947,10.047072
56.398753,10.046975
56.398559,10.04688
56.398559,10.04688
56.398365,10.046784
56.398365,10.046784
56.398171,10.046688
56.397978,10.046591
56.397978,10.046591
56.397978,10.046591
56.397978,10.046591
56.397784,10.046495
56.397784,10.046495
56.397784,10.046495
56.39759,10.046396
56.39759,10.046396
56.397397,10.046298
56.397397,10.046298
56.397397,10.046298
56.397203,10.046203
56.397203,10.046203
56.397203,10.046203
56.397009,10.046105
56.397009,10.046105
56.396815,10.046006
56.396815,10.046006
56.396815,10.046006
56.396621,10.045912
56.396621,10.045912
56.396427,10.045816
56.396427,10.045816
56.396234,10.045717
56.396234,10.045717
56.396041,10.045618
56.396041,10.045618
56.395847,10.045519
56.395653,10.045422
56.395653,10.045422
56.395653,10.045422
56.39546,10.045322
56.39546,10.045322
56.39546,10.045322
56.39546,10.045322
56.395267,10.045223
56.395267,10.045223
56.395074,10.045127
56.39488,10.045029
56.394687,10.044929
56.394687,10.044929
56.394687,10.044929
56.394493,10.04483
56.394493,10.04483
56.394493,10.04483
56.3943,10.044735
56.3943,10.044735
56.394106,10.044636
56.394106,10.044636
56.393913,10.044535
56.393913,10.044535
56.393719,10.044436
56.393719,10.044436
56.393719,10.044436
56.393526,10.044339
56.393526,10.044339
56.393331,10.044245
56.393138,10.044146
56.393138,10.044146
56.392944,10.044047
56.392944,10.044047
56.392944,10.044047
56.392751,10.043947
56.392751,10.043947
56.392557,10.043851
56.392557,10.043851
56.392363,10.043755
56.392363,10.043755
56.392169,10.043655
56.392169,10.043655
56.391976,10.043556
56.391976,10.043556
56.391782,10.043458
56.391782,10.043458
56.391589,10.04336
56.391589,10.04336
56.391589,10.04336
56.391395,10.04326
56.391201,10.043163
56.391201,10.043163
56.391201,10.043163
56.391007,10.043067
56.391007,10.043067
56.390814,10.042967
56.39062,10.042866
56.39062,10.042866
56.390427,10.042768
56.390427,10.042768
56.390233,10.04267
56.390233,10.04267
56.390233,10.04267
56.390039,10.042573
56.390039,10.042573
56.390039,10.042573
56.389845,10.042476
56.389845,10.042476
56.389845,10.042476
56.389652,10.042378
56.389652,10.042378
56.389652,10.042378
56.389458,10.042279
56.389265,10.042181
56.389071,10.042083
56.389071,10.042083
56.389071,10.042083
56.389071,10.042083
56.388877,10.041986
56.388877,10.041986
56.388684,10.041888
56.388684,10.041888
56.388684,10.041888
56.388491,10.04179
56.388491,10.04179
56.388297,10.041689
56.388297,10.041689
56.388103,10.041592
56.388103,10.041592
56.387909,10.041498
56.387909,10.041498
56.387716,10.041399
56.387716,10.041399
56.387522,10.0413
56.387328,10.041203
56.387135,10.041105
56.387135,10.041105
56.386941,10.041007
56.386941,10.041007
56.386748,10.04091
56.386748,10.04091
56.386554,10.040813
56.386554,10.040813
56.386554,10.040813
56.38636,10.040715
56.38636,10.040715
56.386166,10.040617
56.386166,10.040617
56.386166,10.040617
56.385973,10.040521
56.385973,10.040521
56.385973,10.040521
56.385779,10.040425
56.385583,10.040337
56.385583,10.040337
56.385583,10.040337
56.385387,10.040261
56.385387,10.040261
56.385188,10.040202
56.385188,10.040202
56.385188,10.040202
56.385188,10.040202
56.384988,10.040162
56.384988,10.040162
56.384788,10.040122
56.384788,10.040122
56.384588,10.040096
56.384588,10.040096
56.384588,10.040096
56.384387,10.040083
56.384387,10.040083
56.384387,10.040083
56.384186,10.040074
56.384186,10.040074
56.383985,10.040077
56.383985,10.040077
56.383784,10.040099
56.383784,10.040099
56.383784,10.040099
56.383584,10.040129
56.383584,10.040129
56.383584,10.040129
56.383584,10.040129
56.383384,10.040161
56.383384,10.040161
56.383185,10.040209
56.382986,10.040255
56.382986,10.040255
56.382986,10.040255
56.382986,10.040255
56.382787,10.040292
56.382787,10.040292
56.382586,10.040328
56.382387,10.040369
56.382387,10.040369
56.382187,10.040412
56.382187,10.040412
56.381988,10.040455
56.381788,10.040494
56.381788,10.040494
56.381588,10.040536
56.381588,10.040536
56.381388,10.04058
56.381388,10.04058
56.381188,10.040622
56.381188,10.040622
56.381188,10.040622
56.381188,10.040622
56.380989,10.040662
56.380989,10.040662
56.380789,10.040701
56.380789,10.040701
56.380589,10.040742
56.380589,10.040742
56.380589,10.040742
56.380389,10.040787
56.380389,10.040787
56.38019,10.04083
56.38019,10.04083
56.379991,10.040873
56.379991,10.040873
56.379991,10.040873
56.379991,10.040873
56.379792,10.040924
56.379792,10.040924
56.379594,10.040989
56.379594,10.040989
56.379398,10.041067
56.379398,10.041067
56.379203,10.041159
56.379011,10.041262
56.379011,10.041262
56.379011,10.041262
56.378818,10.041361
56.378818,10.041361
56.378818,10.041361
56.378623,10.041452
56.378623,10.041452
56.378623,10.041452
56.378428,10.041539
56.378428,10.041539
56.378235,10.041634
56.378235,10.041634
56.378041,10.041732
56.378041,10.041732
56.378041,10.041732
56.377849,10.041837
56.377849,10.041837
56.377849,10.041837
56.377849,10.041837
56.377655,10.041936
56.377655,10.041936
56.377655,10.041936
56.37746,10.042026
56.37746,10.042026
56.37746,10.042026
56.377267,10.042123
56.377267,10.042123
56.377267,10.042123
56.377074,10.042222
56.377074,10.042222
56.377074,10.042222
56.376882,10.042331
56.376882,10.042331
56.376882,10.042331
56.376694,10.042457
56.376694,10.042457
56.376694,10.042457
56.376508,10.042595
56.376508,10.042595
56.376508,10.042595
56.376508,10.042595
56.376323,10.042739
56.376323,10.042739
56.376323,10.042739
56.376323,10.042739
56.376142,10.042897
56.376142,10.042897
56.376142,10.042897
56.375964,10.043062
56.375964,10.043062
56.375786,10.043231
56.375786,10.043231
56.375786,10.043231
56.375611,10.043408
